  Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
  2014          79      0.04657  0.04551  0.50   62863    2861   61432   592892   9.43
  2014          80      0.05336  0.05198  0.50   60002    3119   58442   531460   8.86
  2014          81      0.05705  0.05547  0.50   56883    3155   55305   473018   8.32
  2014          82      0.06491  0.06287  0.50   53728    3378   52039   417712   7.77
  2014          83      0.07105  0.06861  0.50   50350    3455   48623   365674   7.26
  2014          84      0.08044  0.07733  0.50   46895    3627   45082   317051   6.76
  2014          85      0.09080  0.08685  0.50   43269    3758   41390   271969   6.29
  2014          86      0.10120  0.09632  0.50   39511    3806   37608   230579   5.84
  2014          87      0.11597  0.10961  0.50   35705    3914   33748   192971   5.40
  2014          88      0.13091  0.12286  0.50   31791    3906   29838   159223   5.01
  2014          89      0.14497  0.13517  0.50   27885    3769   26001   129385   4.64
  2014          90      0.16046  0.14854  0.50   24116    3582   22325   103384   4.29
  2014          91      0.19254  0.17563  0.50   20534    3606   18731    81060   3.95
  2014          92      0.20093  0.18259  0.50   16927    3091   15382    62329   3.68
  2014          93      0.23066  0.20681  0.50   13837    2862   12406    46947   3.39
  2014          94      0.27137  0.23895  0.50   10975    2623    9664    34541   3.15
  2014          95      0.27622  0.24270  0.50    8353    2027    7339    24877   2.98
  2014          96      0.30337  0.26341  0.50    6325    1666    5492    17538   2.77
  2014          97      0.33196  0.28470  0.50    4659    1327    3996    12046   2.59
  2014          98      0.36184  0.30641  0.50    3333    1021    2822     8050   2.42
  2014          99      0.39284  0.32834  0.50    2312     759    1932     5228   2.26
  2014         100      0.42472  0.35033  0.50    1553     544    1281     3296   2.12
  2014         101      0.45724  0.37216  0.50    1009     375     821     2015   2.00
  2014         102      0.49013  0.39366  0.50     633     249     509     1194   1.89
  2014         103      0.52311  0.41465  0.50     384     159     304      685   1.78
  2014         104      0.55588  0.43498  0.50     225      98     176      381   1.70
  2014         105      0.58818  0.45451  0.50     127      58      98      205   1.62
  2014         106      0.61974  0.47313  0.50      69      33      53      107   1.54
  2014         107      0.65031  0.49074  0.50      36      18      28       54   1.48
  2014         108      0.67970  0.50729  0.50      19       9      14       27   1.43
  2014         109      0.70772  0.52274  0.50       9       5       7       13   1.39
  2014         110+     0.73426  1.00000  1.36       4       4       6        6   1.36
  2015           0      0.00479  0.00477  0.14  100000     477   99589  7987283  79.87
  2015           1      0.00038  0.00038  0.50   99523      37   99504  7887693  79.26
  2015           2      0.00018  0.00018  0.50   99485      18   99476  7788189  78.28
  2015           3      0.00016  0.00016  0.50   99468      16   99460  7688713  77.30
  2015           4      0.00016  0.00016  0.50   99452      15   99444  7589253  76.31
  2015           5      0.00010  0.00010  0.50   99436      10   99431  7489809  75.32
  2015           6      0.00010  0.00010  0.50   99426      10   99421  7390378  74.33
  2015           7      0.00008  0.00008  0.50   99416       8   99412  7290957  73.34
  2015           8      0.00008  0.00008  0.50   99408       8   99404  7191545  72.34
  2015           9      0.00008  0.00008  0.50   99400       8   99396  7092142  71.35
  2015          10      0.00009  0.00009  0.50   99392       9   99387  6992746  70.36
  2015          11      0.00007  0.00007  0.50   99382       7   99379  6893359  69.36
  2015          12      0.00012  0.00012  0.50   99375      12   99369  6793980  68.37
  2015          13      0.00014  0.00014  0.50   99363      14   99356  6694611  67.38
  2015          14      0.00019  0.00019  0.50   99349      19   99340  6595255  66.38
  2015          15      0.00018  0.00018  0.50   99331      17   99322  6495915  65.40
  2015          16      0.00024  0.00024  0.50   99313      23   99301  6396593  64.41
  2015          17      0.00048  0.00048  0.50   99290      48   99266  6297292  63.42
  2015          18      0.00050  0.00050  0.50   99242      50   99217  6198026  62.45
  2015          19      0.00067  0.00067  0.50   99192      67   99159  6098809  61.48
  2015          20      0.00065  0.00065  0.50   99125      64   99093  5999650  60.53
  2015          21      0.00074  0.00074  0.50   99061      74   99024  5900557  59.56
  2015          22      0.00069  0.00069  0.50   98987      68   98953  5801533  58.61
  2015          23      0.00083  0.00083  0.50   98919      82   98878  5702580  57.65
  2015          24      0.00069  0.00069  0.50   98838      68   98803  5603701  56.70
  2015          25      0.00081  0.00081  0.50   98769      80   98729  5504898  55.73
  2015          26      0.00085  0.00085  0.50   98689      84   98647  5406169  54.78
  2015          27      0.00098  0.00098  0.50   98605      97   98557  5307521  53.83
  2015          28      0.00075  0.00074  0.50   98509      73   98472  5208964  52.88
  2015          29      0.00089  0.00089  0.50   98435      87   98391  5110493  51.92
  2015          30      0.00092  0.00092  0.50   98348      90   98303  5012101  50.96
  2015          31      0.00086  0.00086  0.50   98258      85   98215  4913798  50.01
  2015          32      0.00088  0.00088  0.50   98173      86   98130  4815583  49.05
  2015          33      0.00097  0.00097  0.50   98087      95   98039  4717453  48.09
  2015          34      0.00096  0.00096  0.50   97992      94   97945  4619414  47.14
  2015          35      0.00098  0.00098  0.50   97897      96   97849  4521470  46.19
  2015          36      0.00098  0.00098  0.50   97801      96   97753  4423620  45.23
  2015          37      0.00111  0.00111  0.50   97705     108   97651  4325867  44.27
  2015          38      0.00107  0.00107  0.50   97596     104   97544  4228217  43.32
  2015          39      0.00112  0.00112  0.50   97492     109   97437  4130672  42.37
  2015          40      0.00122  0.00122  0.50   97383     118   97324  4033235  41.42
  2015          41      0.00142  0.00142  0.50   97264     138   97196  3935911  40.47
  2015          42      0.00147  0.00147  0.50   97127     142   97055  3838716  39.52
  2015          43      0.00138  0.00138  0.50   96984     134   96917  3741660  38.58
  2015          44      0.00193  0.00193  0.50   96850     187   96757  3644743  37.63
  2015          45      0.00200  0.00200  0.50   96664     194   96567  3547986  36.70
  2015          46      0.00198  0.00198  0.50   96470     191   96374  3451420  35.78
  2015          47      0.00211  0.00211  0.50   96279     203   96177  3355045  34.85
  2015          48      0.00233  0.00232  0.50   96076     223   95964  3258868  33.92
  2015          49      0.00270  0.00270  0.50   95853     259   95723  3162903  33.00
  2015          50      0.00291  0.00291  0.50   95594     278   95455  3067180  32.09
  2015          51      0.00326  0.00325  0.50   95316     310   95161  2971725  31.18
  2015          52      0.00344  0.00344  0.50   95006     327   94843  2876565  30.28
  2015          53      0.00387  0.00387  0.50   94679     366   94496  2781722  29.38
  2015          54      0.00410  0.00410  0.50   94313     386   94120  2687226  28.49
  2015          55      0.00487  0.00485  0.50   93927     456   93699  2593106  27.61
  2015          56      0.00498  0.00496  0.50   93471     464   93239  2499407  26.74
  2015          57      0.00570  0.00568  0.50   93007     529   92743  2406168  25.87
  2015          58      0.00649  0.00647  0.50   92478     598   92179  2313425  25.02
  2015          59      0.00682  0.00680  0.50   91880     624   91568  2221246  24.18
  2015          60      0.00767  0.00764  0.50   91255     697   90907  2129679  23.34
  2015          61      0.00861  0.00857  0.50   90558     776   90170  2038772  22.51
  2015          62      0.00903  0.00899  0.50   89782     807   89378  1948602  21.70
  2015          63      0.00996  0.00991  0.50   88975     882   88534  1859224  20.90
  2015          64      0.01048  0.01042  0.50   88093     918   87634  1770690  20.10
  2015          65      0.01160  0.01154  0.50   87175    1006   86672  1683056  19.31
  2015          66      0.01316  0.01307  0.50   86169    1127   85606  1596384  18.53
  2015          67      0.01398  0.01388  0.50   85043    1181   84452  1510778  17.76
  2015          68      0.01450  0.01440  0.50   83862    1207   83258  1426326  17.01
  2015          69      0.01654  0.01641  0.50   82654    1356   81976  1343068  16.25
  2015          70      0.01757  0.01742  0.50   81298    1416   80590  1261092  15.51
  2015          71      0.02038  0.02018  0.50   79882    1612   79076  1180502  14.78
  2015          72      0.02152  0.02129  0.50   78270    1667   77437  1101425  14.07
  2015          73      0.02520  0.02488  0.50   76604    1906   75651  1023988  13.37
  2015          74      0.02616  0.02582  0.50   74697    1929   73733   948338  12.70
  2015          75      0.02950  0.02907  0.50   72769    2116   71711   874604  12.02
  2015          76      0.03326  0.03271  0.50   70653    2311   69498   802893  11.36
  2015          77      0.03616  0.03551  0.50   68342    2427   67128   733396  10.73
  2015          78      0.03930  0.03854  0.50   65915    2540   64645   666267  10.11
  2015          79      0.04492  0.04393  0.50   63375    2784   61983   601622   9.49
  2015          80      0.05075  0.04949  0.50   60591    2999   59091   539640   8.91
  2015          81      0.05557  0.05407  0.50   57592    3114   56035   480549   8.34
  2015          82      0.06362  0.06166  0.50   54478    3359   52798   424514   7.79
  2015          83      0.07255  0.07001  0.50   51119    3579   49329   371716   7.27
  2015          84      0.08121  0.07804  0.50   47540    3710   45685   322386   6.78
  2015          85      0.09187  0.08783  0.50   43830    3850   41905   276702   6.31
  2015          86      0.10024  0.09545  0.50   39980    3816   38072   234797   5.87
  2015          87      0.11599  0.10963  0.50   36164    3965   34182   196725   5.44
  2015          88      0.12850  0.12074  0.50   32199    3888   30255   162543   5.05
  2015          89      0.14610  0.13615  0.50   28312    3855   26384   132287   4.67
